INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location,Numbers
I162029622,301,Robbery,ROBBERY - STREET,D14,939,,2016/4/16 16:55,2016,4,Saturday,16,Part One,N BEACON ST,42.3572303,-71.15321998,"(42.35723030, -71.15321998)",1
I162029588,301,Robbery,ROBBERY - STREET,C11,351,,2016/4/16 16:46,2016,4,Saturday,16,Part One,HARBELL TER,42.30149207,-71.05792413,"(42.30149207, -71.05792413)",1
I162029500,301,Robbery,ROBBERY - STREET,C11,341,,2016/4/16 11:12,2016,4,Saturday,11,Part One,BOWDOIN ST,42.30553434,-71.06788511,"(42.30553434, -71.06788511)",1
I162029391,301,Robbery,ROBBERY - STREET,B3,472,,2016/4/15 21:44,2016,4,Friday,21,Part One,ALMONT ST,42.2752767,-71.09554245,"(42.27527670, -71.09554245)",1
I162029364,301,Robbery,ROBBERY - STREET,C11,351,,2016/4/15 20:10,2016,4,Friday,20,Part One,DUNCAN ST,42.30165784,-71.0578559,"(42.30165784, -71.05785590)",1
I162029362,301,Robbery,ROBBERY - STREET,C11,351,,2016/4/15 20:51,2016,4,Friday,20,Part One,LINCOLN ST,42.29979065,-71.05954439,"(42.29979065, -71.05954439)",1
I162029263,301,Robbery,ROBBERY - STREET,C11,351,,2016/4/13 20:00,2016,4,Wednesday,20,Part One,LINCOLN ST,42.29979065,-71.05954439,"(42.29979065, -71.05954439)",1
I162028825,301,Robbery,ROBBERY - STREET,B2,328,,2016/4/13 21:42,2016,4,Wednesday,21,Part One,CEYLON ST,42.31082341,-71.07267019,"(42.31082341, -71.07267019)",1
I162028399,301,Robbery,ROBBERY - STREET,C11,356,,2016/4/12 16:30,2016,4,Tuesday,16,Part One,FAULKNER ST,42.29927603,-71.06218005,"(42.29927603, -71.06218005)",1
I162028227,301,Robbery,ROBBERY - STREET,A7,19,,2016/4/12 3:46,2016,4,Tuesday,3,Part One,SARATOGA ST,42.37864819,-71.03089238,"(42.37864819, -71.03089238)",1
I162027984,301,Robbery,ROBBERY - STREET,C6,188,,2016/4/11 13:25,2016,4,Monday,13,Part One,BOSTON ST,42.32235731,-71.06105112,"(42.32235731, -71.06105112)",1
I162027875,301,Robbery,ROBBERY - STREET,C11,235,,2016/4/10 23:37,2016,4,Sunday,23,Part One,DORCHESTER AVE,42.31986844,-71.05676985,"(42.31986844, -71.05676985)",1
I162027840,301,Robbery,ROBBERY - STREET,B3,428,,2016/4/10 4:00,2016,4,Sunday,4,Part One,HOSMER ST,42.28079658,-71.09039724,"(42.28079658, -71.09039724)",1
I162027804,301,Robbery,ROBBERY - STREET,E13, ,,2016/4/10 18:31,2016,4,Sunday,18,Part One,,42.31461036,-71.09947709,"(42.31461036, -71.09947709)",1
I162027683,301,Robbery,ROBBERY - STREET,B2,305,,2016/4/10 4:27,2016,4,Sunday,4,Part One,CODMAN PARK,42.31975528,-71.09333322,"(42.31975528, -71.09333322)",1
I162027638,301,Robbery,ROBBERY - STREET,B3,469,,2016/4/9 23:22,2016,4,Saturday,23,Part One,TENNIS RD,42.27615691,-71.09550303,"(42.27615691, -71.09550303)",1
I162027625,301,Robbery,ROBBERY - STREET,E13,912,,2016/4/9 22:01,2016,4,Saturday,22,Part One,CENTRE ST,42.32286022,-71.1013609,"(42.32286022, -71.10136090)",1
I162027618,301,Robbery,ROBBERY - STREET,D4,271,,2016/4/9 22:00,2016,4,Saturday,22,Part One,NORTHAMPTON ST,42.33523404,-71.07670603,"(42.33523404, -71.07670603)",1
I162027612,301,Robbery,ROBBERY - STREET,A15,900,,2016/4/9 21:33,2016,4,Saturday,21,Part One,DECATUR ST,42.37829205,-71.05387024,"(42.37829205, -71.05387024)",1
I162027580,301,Robbery,ROBBERY - STREET,C11,394,,2016/4/9 19:09,2016,4,Saturday,19,Part One,DORCHESTER AVE,42.28526024,-71.06444063,"(42.28526024, -71.06444063)",1
I162027440,301,Robbery,ROBBERY - STREET,C11,342,,2016/4/8 21:00,2016,4,Friday,21,Part One,LEVANT ST,42.30357612,-71.06880797,"(42.30357612, -71.06880797)",1
I162027071,301,Robbery,ROBBERY - STREET,A15,900,,2016/4/8 0:33,2016,4,Friday,0,Part One,DECATUR ST,42.37829205,-71.05387024,"(42.37829205, -71.05387024)",1
I162027021,301,Robbery,ROBBERY - STREET,C11,388,,2016/4/7 20:05,2016,4,Thursday,20,Part One,DORCHESTER AVE,42.2783992,-71.06636305,"(42.27839920, -71.06636305)",1
I162026990,301,Robbery,ROBBERY - STREET,C11,350,,2016/4/7 18:09,2016,4,Thursday,18,Part One,ORCHARDFIELD ST,42.30390419,-71.05884547,"(42.30390419, -71.05884547)",1
I162026740,301,Robbery,ROBBERY - STREET,E13,571,,2016/4/7 0:07,2016,4,Thursday,0,Part One,FOREST HILLS ST,42.31078949,-71.10224589,"(42.31078949, -71.10224589)",1
I162026198,301,Robbery,ROBBERY - STREET,D4,623,,2016/4/5 5:18,2016,4,Tuesday,5,Part One,COMMONWEALTH AVE,42.34877575,-71.09606805,"(42.34877575, -71.09606805)",1
I162026051,301,Robbery,ROBBERY - STREET,B2,266,,2016/4/4 13:20,2016,4,Monday,13,Part One,BLUE HILL AVE,42.32324394,-71.07642483,"(42.32324394, -71.07642483)",1
I162025945,301,Robbery,ROBBERY - STREET,D14,801,,2016/4/4 2:00,2016,4,Monday,2,Part One,FARRINGTON AVE,42.35445939,-71.13091268,"(42.35445939, -71.13091268)",1
I162025914,301,Robbery,ROBBERY - STREET,C11,375,,2016/4/3 22:40,2016,4,Sunday,22,Part One,NEPONSET AVE,42.28841085,-71.04710091,"(42.28841085, -71.04710091)",1
I162025728,301,Robbery,ROBBERY - STREET,B3,943,,2016/4/3 5:05,2016,4,Sunday,5,Part One,WOODRUFF WAY,42.27662691,-71.08123973,"(42.27662691, -71.08123973)",1
I162025488,301,Robbery,ROBBERY - STREET,C11,246,,2016/4/2 9:39,2016,4,Saturday,9,Part One,SUDAN ST,42.3166828,-71.05541001,"(42.31668280, -71.05541001)",1
I162025459,301,Robbery,ROBBERY - STREET,D14,784,,2016/4/2 5:41,2016,4,Saturday,5,Part One,CAMBRIDGE ST,42.3499624,-71.14762531,"(42.34996240, -71.14762531)",1
I162025357,301,Robbery,ROBBERY - STREET,C6,209,,2016/4/1 22:03,2016,4,Friday,22,Part One,E ST,42.34245081,-71.0438705,"(42.34245081, -71.04387050)",1
I162025287,301,Robbery,ROBBERY - STREET,C11,358,,2016/4/1 17:27,2016,4,Friday,17,Part One,GREENBRIER ST,42.29642169,-71.07045327,"(42.29642169, -71.07045327)",1
I162025243,301,Robbery,ROBBERY - STREET,E18,503,,2016/4/1 15:27,2016,4,Friday,15,Part One,WALK HILL ST,42.28817734,-71.10737415,"(42.28817734, -71.10737415)",1
I162025176,301,Robbery,ROBBERY - STREET,E13,304,,2016/3/31 23:00,2016,3,Thursday,23,Part One,WASHINGTON ST,42.31615184,-71.09795135,"(42.31615184, -71.09795135)",1
I162025116,301,Robbery,ROBBERY - STREET,A7,2,,2016/4/1 0:45,2016,4,Friday,0,Part One,WALDEMAR AVE,42.39146297,-71.00134187,"(42.39146297, -71.00134187)",1
I162025078,301,Robbery,ROBBERY - STREET,B2,279,,2016/4/1 4:45,2016,4,Friday,4,Part One,DUDLEY ST,42.32853529,-71.08213874,"(42.32853529, -71.08213874)",1
I162025019,301,Robbery,ROBBERY - STREET,B2,588,,2016/3/31 21:48,2016,3,Thursday,21,Part One,PARKER ST,42.33226842,-71.09674843,"(42.33226842, -71.09674843)",1
I162024810,301,Robbery,ROBBERY - STREET,C11,356,,2016/3/31 11:00,2016,3,Thursday,11,Part One,CHARLES ST,42.30014431,-71.06337934,"(42.30014431, -71.06337934)",1
I162024684,301,Robbery,ROBBERY - STREET,E13,582,,2016/3/30 16:30,2016,3,Wednesday,16,Part One,CREIGHTON ST,42.32348445,-71.10813006,"(42.32348445, -71.10813006)",1
I162024458,301,Robbery,ROBBERY - STREET,D4,138,,2016/3/30 7:00,2016,3,Wednesday,7,Part One,NEWBURY ST,42.34999733,-71.0810344,"(42.34999733, -71.08103440)",1
I162024409,301,Robbery,ROBBERY - STREET,E13,634,,2016/3/30 0:50,2016,3,Wednesday,0,Part One,CENTRE ST,42.32015414,-71.11119859,"(42.32015414, -71.11119859)",1
I162024401,301,Robbery,ROBBERY - STREET,E13,302,,2016/3/30 0:02,2016,3,Wednesday,0,Part One,COLUMBUS AVE,42.32492546,-71.09839601,"(42.32492546, -71.09839601)",1
I162024349,301,Robbery,ROBBERY - STREET,B3,435,,2016/3/29 16:30,2016,3,Tuesday,16,Part One,DUNBAR AVE,42.28646063,-71.07268587,"(42.28646063, -71.07268587)",1
I162024345,301,Robbery,ROBBERY - STREET,A15,900,,2016/3/29 20:10,2016,3,Tuesday,20,Part One,DECATUR ST,42.37829205,-71.05387024,"(42.37829205, -71.05387024)",1
I162024344,301,Robbery,ROBBERY - STREET,E13,906,,2016/3/29 19:20,2016,3,Tuesday,19,Part One,WALDEN ST,42.32561013,-71.10449956,"(42.32561013, -71.10449956)",1
I162023952,301,Robbery,ROBBERY - STREET,A7,35,,2016/3/25 21:00,2016,3,Friday,21,Part One,LEWIS MALL,42.36849441,-71.04004705,"(42.36849441, -71.04004705)",1
I162023872,301,Robbery,ROBBERY - STREET,E18,498,,2016/3/19 0:00,2016,3,Saturday,0,Part One,COLLINS ST,42.27032043,-71.12059865,"(42.27032043, -71.12059865)",1
I162023795,301,Robbery,ROBBERY - STREET,B3,427,,2016/3/27 22:16,2016,3,Sunday,22,Part One,BABSON ST,42.27647573,-71.09256906,"(42.27647573, -71.09256906)",1
I162023470,301,Robbery,ROBBERY - STREET,A1,119,,2016/3/17 23:30,2016,3,Thursday,23,Part One,PARK ST,42.35650174,-71.0619996,"(42.35650174, -71.06199960)",1
I162023424,301,Robbery,ROBBERY - STREET,B3,302,,2016/3/25 21:30,2016,3,Friday,21,Part One,CENTRE ST,42.32270922,-71.09932317,"(42.32270922, -71.09932317)",1
I162023350,301,Robbery,ROBBERY - STREET,B2,315,,2016/3/26 6:37,2016,3,Saturday,6,Part One,HUMBOLDT AVE,42.31460733,-71.0883245,"(42.31460733, -71.08832450)",1
I162023301,301,Robbery,ROBBERY - STREET,A1,105,,2016/3/26 0:29,2016,3,Saturday,0,Part One,SUMMER ST,42.35450139,-71.05916774,"(42.35450139, -71.05916774)",1
I162023287,301,Robbery,ROBBERY - STREET,D4,145,,2016/3/25 20:00,2016,3,Friday,20,Part One,SAINT BOTOLPH ST,42.34295139,-71.0831454,"(42.34295139, -71.08314540)",1
I162023265,301,Robbery,ROBBERY - STREET,E13,586,,2016/3/25 20:45,2016,3,Friday,20,Part One,BROMLEY ST,42.32543057,-71.09972176,"(42.32543057, -71.09972176)",1
I162023254,301,Robbery,ROBBERY - STREET,C11,462,,2016/3/25 21:17,2016,3,Friday,21,Part One,BOWDOIN ST,42.3034337,-71.07154531,"(42.30343370, -71.07154531)",1
I162023252,301,Robbery,ROBBERY - STREET,B2,331,,2016/3/25 21:08,2016,3,Friday,21,Part One,DRAYTON AVE,42.31215757,-71.07056813,"(42.31215757, -71.07056813)",1
I162023240,301,Robbery,ROBBERY - STREET,C6,211,,2016/3/25 18:46,2016,3,Friday,18,Part One,BOLTON ST,42.33936877,-71.04882856,"(42.33936877, -71.04882856)",1
I162022991,301,Robbery,ROBBERY - STREET,C6,936,,2016/3/23 14:30,2016,3,Wednesday,14,Part One,D ST,42.33794261,-71.05184093,"(42.33794261, -71.05184093)",1
I162022738,301,Robbery,ROBBERY - STREET,B2,279,,2016/3/23 22:31,2016,3,Wednesday,22,Part One,HARRISON AVE,42.32929812,-71.08248425,"(42.32929812, -71.08248425)",1
I162022448,301,Robbery,ROBBERY - STREET,B2,237,,2016/3/23 1:31,2016,3,Wednesday,1,Part One,COLUMBIA RD,42.31988591,-71.06256311,"(42.31988591, -71.06256311)",1
I162022337,301,Robbery,ROBBERY - STREET,E13,912,,2016/3/22 18:01,2016,3,Tuesday,18,Part One,LAMARTINE ST,42.32214915,-71.10091019,"(42.32214915, -71.10091019)",1
I162022224,301,Robbery,ROBBERY - STREET,B3,431,,2016/3/22 11:10,2016,3,Tuesday,11,Part One,IRMA ST,42.28702169,-71.08754609,"(42.28702169, -71.08754609)",1
I162022134,301,Robbery,ROBBERY - STREET,D4,153,,2016/3/21 23:50,2016,3,Monday,23,Part One,PEMBROKE ST,42.34252789,-71.07678918,"(42.34252789, -71.07678918)",1
I162022122,301,Robbery,ROBBERY - STREET,E13,302,,2016/3/21 22:31,2016,3,Monday,22,Part One,CENTRE ST,42.32283759,-71.10096723,"(42.32283759, -71.10096723)",1
I162022114,301,Robbery,ROBBERY - STREET,E5,941,,2016/3/21 21:35,2016,3,Monday,21,Part One,BROOKWAY RD,42.29255618,-71.11974225,"(42.29255618, -71.11974225)",1
I162021990,301,Robbery,ROBBERY - STREET,A1,102,,2016/3/21 12:30,2016,3,Monday,12,Part One,WINTER ST,42.35554806,-71.0607314,"(42.35554806, -71.06073140)",1
I162021845,301,Robbery,ROBBERY - STREET,D4,591,,2016/3/20 22:30,2016,3,Sunday,22,Part One,HEMENWAY ST,42.34428082,-71.08982188,"(42.34428082, -71.08982188)",1
I162021726,301,Robbery,ROBBERY - STREET,B3,450,,2016/3/20 14:37,2016,3,Sunday,14,Part One,WHITFIELD ST,42.29276044,-71.07486603,"(42.29276044, -71.07486603)",1
I162021593,301,Robbery,ROBBERY - STREET,B3,427,,2016/3/19 22:51,2016,3,Saturday,22,Part One,BABSON ST,42.27647573,-71.09256906,"(42.27647573, -71.09256906)",1
I162021583,301,Robbery,ROBBERY - STREET,B3,442,,2016/3/19 22:00,2016,3,Saturday,22,Part One,BERNARD ST,42.29243585,-71.07950617,"(42.29243585, -71.07950617)",1
I162021354,301,Robbery,ROBBERY - STREET,C11,340,,2016/3/19 5:35,2016,3,Saturday,5,Part One,MOUNT IDA RD,42.30666155,-71.0653566,"(42.30666155, -71.06535660)",1
I162021286,301,Robbery,ROBBERY - STREET,D4,631,,2016/3/18 22:02,2016,3,Friday,22,Part One,BEACON ST,42.34809445,-71.09992438,"(42.34809445, -71.09992438)",1
I162021279,301,Robbery,ROBBERY - STREET,B2,325,,2016/3/18 22:23,2016,3,Friday,22,Part One,WOODCLIFF ST,42.31580934,-71.07618683,"(42.31580934, -71.07618683)",1
I162021237,301,Robbery,ROBBERY - STREET,C11,340,,2016/3/18 19:54,2016,3,Friday,19,Part One,MOUNT IDA RD,42.30701194,-71.06557842,"(42.30701194, -71.06557842)",1
I162021146,301,Robbery,ROBBERY - STREET,D4,170,,2016/3/17 18:00,2016,3,Thursday,18,Part One,WASHINGTON ST,42.33675016,-71.07662788,"(42.33675016, -71.07662788)",1
I162021068,301,Robbery,ROBBERY - STREET,A1,111,,2016/3/17 14:00,2016,3,Thursday,14,Part One,MASON ST,42.35433504,-71.06319605,"(42.35433504, -71.06319605)",1
I162021019,301,Robbery,ROBBERY - STREET,D4,272,,2016/3/18 5:05,2016,3,Friday,5,Part One,E LENOX ST,42.33504938,-71.07879668,"(42.33504938, -71.07879668)",1
I162021006,301,Robbery,ROBBERY - STREET,A1,121,,2016/3/18 2:21,2016,3,Friday,2,Part One,TREMONT ST,42.34942864,-71.06536641,"(42.34942864, -71.06536641)",1
I162020659,301,Robbery,ROBBERY - STREET,B3,469,,2016/3/16 18:11,2016,3,Wednesday,18,Part One,ITASCA ST,42.27815893,-71.09741228,"(42.27815893, -71.09741228)",1
I162020397,301,Robbery,ROBBERY - STREET,B3,466,,2016/3/16 4:57,2016,3,Wednesday,4,Part One,BLUE HILL AVE,42.28389647,-71.09168024,"(42.28389647, -71.09168024)",1
I162020336,301,Robbery,ROBBERY - STREET,C6,200,,2016/3/15 19:44,2016,3,Tuesday,19,Part One,W BROADWAY,42.34234193,-71.05633276,"(42.34234193, -71.05633276)",1
I162019788,301,Robbery,ROBBERY - STREET,E13,634,,2016/3/13 23:21,2016,3,Sunday,23,Part One,MORAINE ST,42.31973262,-71.11275984,"(42.31973262, -71.11275984)",1
I162019756,301,Robbery,ROBBERY - STREET,A15,900,,2016/3/13 21:29,2016,3,Sunday,21,Part One,DECATUR ST,42.37829205,-71.05387024,"(42.37829205, -71.05387024)",1
I162019574,301,Robbery,ROBBERY - STREET,A1,100,,2016/3/13 7:14,2016,3,Sunday,7,Part One,STATE ST,42.35902548,-71.05567996,"(42.35902548, -71.05567996)",1
I162019536,301,Robbery,ROBBERY - STREET,B2,238,,2016/3/13 1:23,2016,3,Sunday,1,Part One,DUDLEY TER,42.31814836,-71.06708346,"(42.31814836, -71.06708346)",1
I162019233,301,Robbery,ROBBERY - STREET,B2,266,,2016/3/12 0:55,2016,3,Saturday,0,Part One,BLUE HILL AVE,42.3247019,-71.07542683,"(42.32470190, -71.07542683)",1
I162019034,301,Robbery,ROBBERY - STREET,B3,468,,2016/3/11 11:12,2016,3,Friday,11,Part One,BLUE HILL AVE,42.2777688,-71.09334841,"(42.27776880, -71.09334841)",1
I162018977,301,Robbery,ROBBERY - STREET,C11,112,,2016/3/11 4:34,2016,3,Friday,4,Part One,WASHINGTON ST,42.35358129,-71.06236665,"(42.35358129, -71.06236665)",1
I162018952,301,Robbery,ROBBERY - STREET,A7,30,,2016/3/10 22:34,2016,3,Thursday,22,Part One,LUBEC ST,42.37051363,-71.03336022,"(42.37051363, -71.03336022)",1
I162018938,301,Robbery,ROBBERY - STREET,A7,35,,2016/3/10 20:49,2016,3,Thursday,20,Part One,MARGINAL ST,42.36631989,-71.03821277,"(42.36631989, -71.03821277)",1
I162018890,301,Robbery,ROBBERY - STREET,B2,320,,2016/3/10 17:59,2016,3,Thursday,17,Part One,CHENEY ST,42.30970016,-71.08582414,"(42.30970016, -71.08582414)",1
I162018684,301,Robbery,ROBBERY - STREET,E13,645,,2016/3/10 1:03,2016,3,Thursday,1,Part One,HARRIS AVE,42.31079545,-71.11209474,"(42.31079545, -71.11209474)",1
I162018674,301,Robbery,ROBBERY - STREET,D4,142,,2016/3/10 0:19,2016,3,Thursday,0,Part One,HEREFORD ST,42.34875218,-71.08564343,"(42.34875218, -71.08564343)",1
I162018566,301,Robbery,ROBBERY - STREET,A1,124,,2016/3/9 17:22,2016,3,Wednesday,17,Part One,HUDSON ST,42.34725924,-71.06177039,"(42.34725924, -71.06177039)",1
I162018462,301,Robbery,ROBBERY - STREET,C6,101,,2016/3/9 9:46,2016,3,Wednesday,9,Part One,BRADSTON ST,42.332354,-71.07138696,"(42.33235400, -71.07138696)",1
I162018382,301,Robbery,ROBBERY - STREET,B2,328,,2016/3/8 22:13,2016,3,Tuesday,22,Part One,LAWRENCE AVE,42.31136222,-71.07582056,"(42.31136222, -71.07582056)",1
I162018373,301,Robbery,ROBBERY - STREET,B2,328,,2016/3/8 21:54,2016,3,Tuesday,21,Part One,MAGNOLIA ST,42.3113948,-71.07384945,"(42.31139480, -71.07384945)",1
I162018281,301,Robbery,ROBBERY - STREET,E5,560,,2016/3/8 16:07,2016,3,Tuesday,16,Part One,POPLAR ST,42.28380231,-71.12836197,"(42.28380231, -71.12836197)",1
I162018183,301,Robbery,ROBBERY - STREET,B3,453,,2016/3/7 16:05,2016,3,Monday,16,Part One,WASHINGTON ST,42.29781963,-71.07270641,"(42.29781963, -71.07270641)",1
I162018174,301,Robbery,ROBBERY - STREET,B2,328,,2016/3/8 8:11,2016,3,Tuesday,8,Part One,MAGNOLIA ST,42.3113948,-71.07384945,"(42.31139480, -71.07384945)",1
I162018123,301,Robbery,ROBBERY - STREET,A1,111,,2016/3/8 2:50,2016,3,Tuesday,2,Part One,WEST ST,42.35459106,-71.0621901,"(42.35459106, -71.06219010)",1
I162017989,301,Robbery,ROBBERY - STREET,B3,442,,2016/3/7 17:04,2016,3,Monday,17,Part One,KERWIN ST,42.29331961,-71.08255952,"(42.29331961, -71.08255952)",1
I162017858,301,Robbery,ROBBERY - STREET,D14,796,,2016/3/7 8:52,2016,3,Monday,8,Part One,COMMONWEALTH AVE,42.35107111,-71.12570166,"(42.35107111, -71.12570166)",1
I162017811,301,Robbery,ROBBERY - STREET,C11,334,,2016/3/6 22:06,2016,3,Sunday,22,Part One,HANCOCK ST,42.31137073,-71.06282877,"(42.31137073, -71.06282877)",1
I162017765,301,Robbery,ROBBERY - STREET,A15,43,,2016/3/6 20:30,2016,3,Sunday,20,Part One,MEDFORD ST,42.37967066,-71.05894591,"(42.37967066, -71.05894591)",1
I162017547,301,Robbery,ROBBERY - STREET,D4,619,,2016/3/5 21:20,2016,3,Saturday,21,Part One,WESTLAND AVE,42.34355868,-71.08734146,"(42.34355868, -71.08734146)",1
I162017435,301,Robbery,ROBBERY - STREET,B2,601,,2016/3/5 13:42,2016,3,Saturday,13,Part One,BURNEY ST,42.33228462,-71.09931851,"(42.33228462, -71.09931851)",1
I162017338,301,Robbery,ROBBERY - STREET,B2,291,,2016/3/5 2:07,2016,3,Saturday,2,Part One,COLUMBUS AVE,42.32987323,-71.09590774,"(42.32987323, -71.09590774)",1
I162017246,301,Robbery,ROBBERY - STREET,C11,346,,2016/3/4 18:32,2016,3,Friday,18,Part One,MOUNT IDA RD,42.30480488,-71.06421426,"(42.30480488, -71.06421426)",1
I162017149,301,Robbery,ROBBERY - STREET,D4,145,,2016/3/4 12:01,2016,3,Friday,12,Part One,W NEWTON ST,42.34492261,-71.08109885,"(42.34492261, -71.08109885)",1
I162016973,301,Robbery,ROBBERY - STREET,D14,767,,2016/2/2 0:00,2016,2,Tuesday,0,Part One,SOLDIERS FIELD RD,42.35934409,-71.1538978,"(42.35934409, -71.15389780)",1
I162016803,301,Robbery,ROBBERY - STREET,D4,597,,2016/3/2 23:35,2016,3,Wednesday,23,Part One,NORTHAMPTON ST,42.33943469,-71.08179765,"(42.33943469, -71.08179765)",1
I162016430,301,Robbery,ROBBERY - STREET,E13,508,,2016/3/1 15:53,2016,3,Tuesday,15,Part One,WALK HILL ST,42.29496605,-71.11572398,"(42.29496605, -71.11572398)",1
I162016274,301,Robbery,ROBBERY - STREET,C11,253,,2016/3/1 3:43,2016,3,Tuesday,3,Part One,ELM ST,42.29999913,-71.05383633,"(42.29999913, -71.05383633)",1
I162016227,301,Robbery,ROBBERY - STREET,E5,564,,2016/2/29 21:12,2016,2,Monday,21,Part One,ARCHDALE RD,42.29277202,-71.12138967,"(42.29277202, -71.12138967)",1
I162016221,301,Robbery,ROBBERY - STREET,B2,320,,2016/2/29 20:52,2016,2,Monday,20,Part One,CHENEY ST,42.30970016,-71.08582414,"(42.30970016, -71.08582414)",1
I162015961,301,Robbery,ROBBERY - STREET,D4,150,,2016/2/29 6:00,2016,2,Monday,6,Part One,DARTMOUTH ST,42.34454529,-71.07458983,"(42.34454529, -71.07458983)",1
I162015906,301,Robbery,ROBBERY - STREET,B2,320,,2016/2/28 19:40,2016,2,Sunday,19,Part One,CHENEY ST,42.30970016,-71.08582414,"(42.30970016, -71.08582414)",1
I162015853,301,Robbery,ROBBERY - STREET,A7,31,,2016/2/28 15:50,2016,2,Sunday,15,Part One,BREMEN ST,42.37346135,-71.03356923,"(42.37346135, -71.03356923)",1
I162015548,301,Robbery,ROBBERY - STREET,B3,466,,2016/2/27 13:00,2016,2,Saturday,13,Part One,ORMOND ST,42.28295116,-71.09377542,"(42.28295116, -71.09377542)",1
I162015415,301,Robbery,ROBBERY - STREET,B3,417,,2016/2/27 2:26,2016,2,Saturday,2,Part One,ARMANDINE ST,42.28431486,-71.07410838,"(42.28431486, -71.07410838)",1
I162015167,301,Robbery,ROBBERY - STREET,E13,509,,2016/2/26 8:58,2016,2,Friday,8,Part One,WACHUSETT ST,42.29488322,-71.11501506,"(42.29488322, -71.11501506)",1
I162015090,301,Robbery,ROBBERY - STREET,A1,76,,2016/2/25 15:00,2016,2,Thursday,15,Part One,CANAL ST,42.36394509,-71.05942841,"(42.36394509, -71.05942841)",1
I162015078,301,Robbery,ROBBERY - STREET,D14,800,,2016/2/25 23:06,2016,2,Thursday,23,Part One,LINDEN ST,42.35540113,-71.13090649,"(42.35540113, -71.13090649)",1
I162015059,301,Robbery,ROBBERY - STREET,E13,582,,2016/2/25 21:15,2016,2,Thursday,21,Part One,CENTRE ST,42.322012,-71.109969,"(42.32201200, -71.10996900)",1
I162015056,301,Robbery,ROBBERY - STREET,B2,183,,2016/2/25 21:16,2016,2,Thursday,21,Part One,LEYLAND ST,42.32066147,-71.07067867,"(42.32066147, -71.07067867)",1
I162014998,301,Robbery,ROBBERY - STREET,B3,450,,2016/2/25 17:25,2016,2,Thursday,17,Part One,TALBOT AVE,42.29041538,-71.07269542,"(42.29041538, -71.07269542)",1
I162014910,301,Robbery,ROBBERY - STREET,E13,948,,2016/2/25 12:34,2016,2,Thursday,12,Part One,AMORY ST,42.31915678,-71.10067583,"(42.31915678, -71.10067583)",1
I162014836,301,Robbery,ROBBERY - STREET,D14,795,,2016/2/24 14:00,2016,2,Wednesday,14,Part One,BRIGHTON AVE,42.35329808,-71.13504948,"(42.35329808, -71.13504948)",1
I162014738,301,Robbery,ROBBERY - STREET,A1,116,,2016/2/24 20:34,2016,2,Wednesday,20,Part One,HARRISON AVE,42.35115526,-71.06130589,"(42.35115526, -71.06130589)",1
I162014259,301,Robbery,ROBBERY - STREET,E13,636,,2016/2/23 2:28,2016,2,Tuesday,2,Part One,BELMORE TER,42.31922482,-71.11051574,"(42.31922482, -71.11051574)",1
I162014214,301,Robbery,ROBBERY - STREET,B2,326,,2016/2/22 20:39,2016,2,Monday,20,Part One,INTERVALE ST,42.31141864,-71.0796476,"(42.31141864, -71.07964760)",1
I162013913,301,Robbery,ROBBERY - STREET,B2,183,,2016/2/21 21:15,2016,2,Sunday,21,Part One,DUDLEY ST,42.32046979,-71.0716195,"(42.32046979, -71.07161950)",1
I162013896,301,Robbery,ROBBERY - STREET,B3,463,,2016/2/21 18:07,2016,2,Sunday,18,Part One,ANGELL ST,42.2953458,-71.08790188,"(42.29534580, -71.08790188)",1
I162013728,301,Robbery,ROBBERY - STREET,D4,130,,2016/2/21 3:20,2016,2,Sunday,3,Part One,EXETER ST,42.34828759,-71.07891773,"(42.34828759, -71.07891773)",1
I162013499,301,Robbery,ROBBERY - STREET,C6,222,,2016/2/20 1:00,2016,2,Saturday,1,Part One,E SECOND ST,42.33732196,-71.03547288,"(42.33732196, -71.03547288)",1
I162013422,301,Robbery,ROBBERY - STREET,C6,214,,2016/2/20 1:58,2016,2,Saturday,1,Part One,W BROADWAY,42.336112,-71.04665434,"(42.33611200, -71.04665434)",1
